acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.4499999976971741,-0.0555555598485019,0.8930556332257938,-0.0042760567739605,-0.0397062413394451,0.00335975876078
0.4347222356052369,-0.0513888902767218,0.8777778225099985,-0.0277943685650825,-0.1426370292901993,0.1001818999648094
0.4347222356052369,-0.0513888902767218,0.8777778225099985,-0.0461203269660472,-0.1328631937503815,0.1316414624452591
0.4527777814636824,-0.0416666683668809,0.8944445251090479,0.0317649915814399,0.1627955883741379,0.0839939713478088
0.4527777814636824,-0.0416666683668809,0.8944445251090479,0.1264491081237793,0.171042263507843,0.0818559452891349
0.4444444787880157,-0.0541666679652478,0.8902778494592856,0.0305432621389627,-0.127976268529892,0.1075122803449631
0.4208333653965537,-0.0361111129898289,0.8861111738095232,-0.0742201283574104,-0.4453207552433014,0.0974330082535743
0.4194444735132996,-0.0680555564078777,0.9013888872776024,-0.0833831056952476,-0.5412266254425049,0.0290160998702049
0.4222222572798078,-0.0736111117849297,0.9097222385771272,-0.0012217304902151,-0.2278527319431305,-0.0317649915814399
0.4763888948551444,-0.0722222259796578,0.9041666710441106,0.154854342341423,0.2269364446401596,0.0516181141138076
0.4763888948551444,-0.0722222259796578,0.9041666710441106,0.2360994219779968,0.3448334336280823,0.1084285825490952
0.4569444571134447,-0.0652777787193517,0.9097222385771272,0.2730567753314972,0.0870482996106147,0.3271183371543884
0.44861110581392,-0.0583333375370279,0.9027777791608564,0.0708603709936142,-0.1857030391693115,0.1612684279680252
0.4555555652301906,-0.0652777787193517,0.9027777791608564,-0.057115901261568,-0.1618792861700058,0.05283984541893
0.4555555652301906,-0.0652777787193517,0.9027777791608564,-0.0638354197144508,-0.081550508737564,-0.005192354787141
0.4819444623881609,-0.0986111170596458,0.8847222819262691,0.2092213481664658,0.4731151461601257,0.0042760567739605
0.4777777867383985,-0.1277777858281599,0.8750000387434902,0.5262604355812073,0.5965099334716797,0.145080491900444
0.4444444787880157,-0.1291666655554495,0.9111111304603812,0.9572258591651917,0.6023131608963013,0.2437352389097214
0.4777777867383985,-0.1277777858281599,0.9791667354921172,1.277013778686523,0.1783726513385773,0.3515529632568359
0.4083333384472666,-0.0805555590452358,0.9652778166595758,1.175304770469666,0.9001099467277527,0.4682282209396362
0.3930555763553293,0.0152777788063884,0.9375000762422095,0.969748556613922,1.777923345565796,0.2974913716316223
0.354166676560001,0.0513888902767218,0.8833333900430149,0.8042041063308716,2.00699782371521,0.0381790772080421
0.1569444545966738,0.1083333359304957,0.8819444981597608,0.6994407176971436,3.05157732963562,0.4114177525043488
0.2208333475107537,-0.0305555576127769,1.059722270225424,1.22753369808197,1.552208542823792,0.4954117238521576
0.4625000246464612,0.0416666683668809,0.7013888937037314,0.4428772926330566,-0.4834998548030853,0.5760459303855896
0.4763888948551444,0.0527777821599759,0.8347222713768369,-0.2467895597219467,0.4599815309047699,0.6499606370925903
0.2819444445023609,0.0972222251763917,1.01944450285877,-0.0464257597923278,1.380249977111816,0.7916813492774963
0.1013888947481719,0.2027777894963437,0.8888889575760315,-0.5803219676017761,2.784018278121948,1.071763038635254
0.0319444464570399,0.1569444545966738,0.8736111468602361,-1.706757545471191,4.290106773376465,1.699121713638306
-0.0361111129898289,0.1972222341192917,0.8736111468602361,-2.180788993835449,3.909842967987061,1.740660548210144
0.0805555590452358,0.0708333340964037,0.9930555570769422,-1.937359094619751,2.152383804321289,1.402241110801697
0.0819444448505077,-0.0250000007162294,1.050000027042645,-0.3979786932468414,-0.5002986192703247,1.160338521003723
0.0277777799242509,-0.1597222262072175,0.9166666979933976,-0.8182539939880371,0.2403754740953445,1.561982393264771
0.1458333438425699,-0.1472222235698595,0.8722222549769819,-1.674076199531555,1.649336218833923,1.187216639518738
0.0569444456537738,-0.2652777905271695,1.108333388891602,-0.4624249935150147,2.762332677841187,0.3112358450889587
-0.0444444460554068,-0.2861111201521233,1.020833394742025,1.550375938415527,3.83745551109314,0.3927863538265228
-0.2194444556274996,-0.3416666739226429,0.9250000492929225,0.8023715019226074,3.060129404067993,1.127351760864258
-0.4000000114596709,-0.447222262554524,0.8013889148025959,-1.153619050979614,1.589776754379273,1.878105163574219
-0.4069444708759415,-0.3611111359762717,0.8291667038438203,-1.772120118141174,-0.1224784851074219,2.11115026473999
-0.4416666950215075,-0.1625000099737258,0.8916667413425396,-1.34115469455719,0.2745839357376099,1.916284322738648
-0.3597222440930175,-0.0513888902767218,1.05833337834217,-0.1359175145626068,2.993850469589233,1.647198081016541
-0.3319444550517932,-0.224999998848587,0.9652778166595758,0.0604756586253643,3.889073610305786,2.039373636245728
-0.4680555921794777,-0.3166666686479268,0.766666714968959,-1.03205680847168,1.762651681900024,2.839912414550781
-0.5347222567041013,-0.1333333412052118,0.8750000387434902,-1.537547826766968,0.9966266751289368,2.975219249725342
-0.5555555863290551,0.0458333348996698,0.8027778066858501,-1.366811037063599,0.4001167416572571,2.262339353561401
-0.5638888890047218,0.0250000007162294,0.7180555963027809,-1.287703990936279,-1.398881435394287,1.705230355262756
-0.5222222297548142,-0.0097222226695887,0.7555555799029261,-1.072373986244202,-2.884505748748779,0.8210029006004333
-0.4277777761889662,-0.0847222225390336,0.8736111468602361,-0.789237916469574,-3.020423173904419,0.741895854473114
-0.2888889039186315,-0.0027777778784629,0.9819445192586254,-0.3631593883037567,-2.164295673370361,1.10139000415802
-0.212499996211229,-0.0250000007162294,0.9638889247763216,0.0525344125926494,-1.372308731079102,1.214400053024292
-0.1652777815842695,-0.0680555564078777,0.9013888872776024,0.0598647929728031,-1.794111251831055,1.627650499343872
-0.2527777878898114,0.0430555572111439,1.006944475909483,0.3124575614929199,-1.286176800727844,1.275486588478088
-0.3319444550517932,-0.0944444474878657,1.100000037592077,0.5229006409645081,0.3943135142326355,1.248608589172363
-0.2819444445023609,-0.1500000073363677,1.091666686292553,0.289855569601059,1.602910399436951,1.850616216659546
-0.2819444445023609,-0.1500000073363677,1.091666686292553,-0.417220950126648,1.287703990936279,2.444682598114014
-0.3611111359762717,-0.0583333375370279,0.8875000656927773,-0.7663304209709167,0.1734857261180878,1.785559058189392
-0.4000000114596709,-0.0986111170596458,0.9472222221772724,-0.8854491710662842,-0.4651738703250885,1.334129691123962
-0.4000000114596709,-0.0986111170596458,0.9472222221772724,-1.287093043327332,-0.5775730609893799,1.082758665084839
-0.4041666871094333,-0.0944444474878657,1.088888902526044,-1.545489072799683,-0.5561928153038025,1.3600914478302
-0.3750000061849548,-0.1319444493219577,0.9874999895439256,-1.622763514518738,-0.4169155359268189,1.155451655387878
-0.3750000061849548,-0.1319444493219577,0.9874999895439256,-1.728748679161072,-1.492343783378601,0.8148942589759827
-0.3944444682385835,-0.1333333412052118,0.9694444923093384,-1.791362285614014,-1.298088669776917,0.5729916095733643
-0.3250000199474516,-0.1305555574387036,0.9625000328930676,-1.980119705200195,-1.421788811683655,0.2162462919950485
-0.2652777905271695,-0.1736111207278297,0.9694444923093384,-1.671021819114685,-1.226006507873535,0.0803287774324417
-0.1597222262072175,-0.2625000067606613,0.92083337364316,-1.126435518264771,-1.184467673301697,0.4492913782596588
-0.0944444474878657,-0.295833339022973,0.8666666874439655,-1.011287450790405,-1.453553795814514,0.8060367107391357
-0.1152777831908018,-0.2694444661769319,0.8708333630937278,-1.1612548828125,-1.238223910331726,0.7079927921295166
-0.1138888913075477,-0.2777777931645276,0.8513888767281701,-1.32527220249176,-1.383915185928345,0.5684100985527039
-0.0805555590452358,-0.3763888980682089,0.7750000176446257,-0.9162978529930116,-1.100168347358704,0.7898487448692322
-0.0486111125881958,-0.3361111307015555,0.7958333472695794,-0.2684752643108368,-1.455080986022949,0.4728097021579742
-0.1013888947481719,-0.3763888980682089,0.7041666774702396,0.1670716404914856,-2.144747972488403,0.081550508737564
-0.0888888921108137,-0.3944444682385835,0.7236111152119393,0.8158105611801147,-1.970651268959045,0.0088575463742017
-0.0250000007162294,-0.412500014097029,0.7986111310360877,1.832901120185852,-1.027169942855835,0.3430008292198181
-0.0569444456537738,-0.5138889270791476,0.9375000762422095,2.871983051300049,-0.741284966468811,0.7382306456565857
-0.0486111125881958,-0.5611111538620717,0.9180555898766518,2.844799518585205,-1.893987655639648,0.8799513578414917
-0.0486111125881958,-0.4861111380379232,0.9500000059437804,0.5387831330299377,-2.644741058349609,1.40101945400238
0.1194444466845996,-0.3875000088223128,1.120833415840889,-0.4734205603599548,-1.674076199531555,1.495398163795471
0.1902777868589856,-0.3819444656012254,1.29444451225679,-0.4633412957191467,-0.8790351152420044,1.208902359008789
0.2305555663816035,-0.495833332596844,1.333333387740189,-0.3885102868080139,-0.6976081132888794,0.97830069065094
0.1250000020616516,-0.6208333589704247,1.162500075090797,-1.320996046066284,-2.366492033004761,1.344208955764771
0.0652777787193517,-0.670833369519857,0.8999999953943482,-2.21224856376648,-3.579365015029907,1.752572417259216
0.0486111125881958,-0.5319444729375932,0.9611111410098134,-2.345417022705078,-1.852143406867981,1.843591332435608
0.3722222467303756,-0.412500014097029,1.193055599274671,-2.236988544464111,-0.5216789245605469,1.754099607467651
0.4499999976971741,-0.5583333700955634,1.130555561775952,-2.213164806365967,-1.57145082950592,1.43889307975769
0.3472222414556594,-0.8583333361444407,0.9236111574096684,-2.799595355987549,-2.781574964523315,0.8283332586288452
0.3750000061849548,-0.7486111204866555,0.8902778494592856,-3.918089628219605,-3.061656713485718,0.902247965335846
0.4333333437219827,-0.6694444776366028,0.8097222661021207,-4.792237758636475,-3.481626510620117,0.9077457785606384
0.519444445988306,-0.5847222672535336,0.5819444834870254,-6.926906585693359,-4.358218193054199,0.8130616545677185
0.5277777972878307,-0.7069444612367479,0.3902777925888211,-8.775690078735352,-3.973983764648438,0.7831292152404785
0.3250000199474516,-0.7263888989784475,0.637500012945616,-6.382930755615234,-0.4804455041885376,0.2394591718912125
0.4680555921794777,-0.92083337364316,0.5944444618124544,-4.386012554168701,-1.083980321884155,-0.0598647929728031
0.5152778189624018,-0.955555573476797,0.2194444556274996,-4.98618745803833,-3.10838770866394,0.0222965814173221
0.6000000293454709,-0.8805556062765068,0.0583333375370279,-6.054896354675293,-2.730567693710327,0.5396994352340698
0.5152778189624018,-0.8000000229193418,0.2180555637442455,-5.220149040222168,-2.758667469024658,0.4948008358478546
0.4527777814636824,-0.6833333478452859,0.1333333412052118,-3.48712420463562,-3.040887117385864,-0.1875356286764145
0.4097222303305207,-0.5916666780459461,0.0097222226695887,-2.590068578720093,-1.697594523429871,-1.078177213668823
0.2986111227894813,-0.5555555863290551,-0.1208333385678538,-2.519208192825317,-1.496008992195129,-0.79840087890625
0.3208333442976892,-0.5388889323538637,-0.1763888923383735,-2.445293664932251,-1.437365889549255,0.3200933933258057
0.5236111216380683,-0.7208333800692892,-0.1555555627134197,-1.77364718914032,-1.359480619430542,0.5861251950263977
0.4861111380379232,-0.7694444501116092,-0.1500000073363677,-0.6261368989944458,-0.8484918475151062,-0.4144720733165741
0.4972222244800981,-0.7861111527106587,-0.1972222341192917,-0.2761110961437225,-1.638951420783997,-1.114218235015869
0.5402777756132597,-0.8611111199109489,-0.3555555684432551,0.5418374538421631,-1.535409808158875,-1.255633473396301
0.5527778025625468,-0.8777778225099985,-0.3611111359762717,1.687820672988892,-0.3365867435932159,-1.05068826675415
0.6097222239043917,-0.9041666710441106,-0.3444444576891512,1.405600905418396,-0.0106901414692401,-1.276402950286865
0.5027777920131146,-0.8944445251090479,-0.44861110581392,0.1899790912866592,-0.6108652353286743,-0.9947940707206726
0.4861111380379232,-0.837500055143345,-0.3708333548471214,0.6450737118721008,0.1505782902240753,-1.422094345092773
0.4805555705049067,-0.7236111152119393,-0.3597222440930175,1.55251407623291,0.5650503635406494,-1.850005388259888
0.5555555863290551,-0.7097222450032562,-0.4750000029718902,0.9358455538749696,-0.6692028641700745,-1.355509996414185
0.5333333648208473,-0.8166666768945332,-0.4194444735132996,0.3628539443016052,-0.2409863322973251,-0.541532039642334
0.4305555599554745,-0.7361111421612264,-0.294444447139719,1.187827467918396,0.4147774875164032,-0.4602869749069214
0.4319444518387286,-0.6680555857533487,-0.2805555769310358,1.908953905105591,0.4419609904289246,-0.7864890098571777
0.3902777925888211,-0.6763889370528734,-0.2277777826150953,1.780061364173889,1.049771904945374,-0.8720101118087769
0.848611190209378,-1.137500021192222,-0.2847222282688691,0.5745187401771545,0.5314527750015259,-1.675297975540161
0.8680555793272196,-1.105555605125094,-0.247222220356795,-0.1948660165071487,0.9153815507888794,-0.3933972120285034
0.6666666938700945,-0.9333334005924472,-0.2527777878898114,-0.2742784917354584,0.5393940210342407,-0.6246097087860107
0.7000000018204773,-0.8999999953943482,-0.2652777905271695,0.1395827084779739,0.4639521539211273,-0.797789990901947
0.7361111421612264,-0.788888936477167,-0.3569444603265093,0.7312057018280029,0.7761042714118958,-0.7834346890449524
0.837500055143345,-0.7375000340444805,-0.4347222356052369,0.3268128931522369,0.0540615729987621,-0.1860084682703018
0.4736111110886361,-0.4291666680722204,-0.519444445988306,-0.8619308471679688,-1.281900763511658,-0.126143679022789
0.5722222403042465,-0.7597222555526885,-0.1875000030924774,-2.658791065216065,-0.441350132226944,-0.6197227835655212
0.7291666827449558,-0.8305555957270745,-0.1500000073363677,-2.563801527023315,-0.7910705208778381,-0.2318233549594879
0.7027777855869856,-0.8541666604946784,-0.1263888939449057,-1.01922869682312,-0.7345654368400574,0.6762278079986572
0.4763888948551444,-0.7763889095278798,-0.1000000028649177,-0.4526511430740356,0.2565633952617645,1.361924052238464
0.3875000088223128,-0.6277778183866952,-0.2111111286399039,0.2269364446401596,1.3600914478302,1.218676209449768
0.436111127488491,-0.4930555974541939,-0.3083333416603311,0.7669413089752197,1.015258073806763,-0.3121521472930908
0.4666667002962236,-0.4083333384472666,-0.412500014097029,0.2681698501110077,0.503047525882721,-1.865887880325317
0.601388921228725,-0.3597222440930175,-0.4541666733469365,-0.8698720932006836,0.4926628172397614,-3.224757671356201
0.9736111679591006,-0.6638889101035863,-0.4499999976971741,1.537242412567139,-2.119396924972534,-1.131016969680786
1.098611145708823,-0.766666714968959,-0.423611149163062,0.1411098688840866,-1.42331600189209,-1.774868965148926
1.226388907225054,-1.052777810809153,-0.0916666697993397,0.3335324227809906,-0.171042263507843,-0.6151412725448608
1.044444459509629,-0.790277828360421,-0.4111111222137748,-0.0186313893646001,0.3640756905078888,-0.9517280459403992
1.044444459509629,-0.790277828360421,-0.4111111222137748,-0.6349944472312927,-1.402852058410645,-1.570534586906433
0.8222222444275497,-0.7597222555526885,-0.2916666876851398,-0.9923505783081056,-0.1744020283222199,-1.859779238700867
0.4263888843057121,-0.483333354271415,-0.1402777884655179,-1.149648427963257,1.052215337753296,-3.560733556747437
0.6305556021532035,-0.6930555910280648,-0.1916666787422398,-0.6603453159332275,0.7153232097625732,-3.873496532440186
1.095833361942315,-0.719444488186035,-0.3916666844720752,-1.647198081016541,1.299310326576233,-3.404046535491943
0.9847223030251336,-0.1236111101783975,-0.3597222440930175,1.108109593391419,-0.3582724630832672,-2.376876592636108
0.672222261403111,-0.3347222388183014,-0.3486111333389136,0.6780604124069214,1.596496343612671,-2.764775991439819
0.7500000123699095,-0.423611149163062,-0.4263888843057121,-0.2513710558414459,0.229990765452385,-2.163073778152466
1.030555637924804,-0.4638889165297154,-0.3347222388183014,-0.1014036312699318,-0.005192354787141,-2.081828832626343
0.9583333572433052,-0.3041666660105687,-0.3083333416603311,-0.1038470938801765,-0.6435465216636658,-1.779145002365112
1.094444470059061,-0.2513888960065573,-0.2625000067606613,-0.1246165111660957,0.2868012189865112,-1.649947047233582
1.10416671324184,-0.224999998848587,-0.4402778031382534,-0.0842994004487991,-0.3011565804481506,-0.521984338760376
1.10416671324184,-0.224999998848587,-0.4402778031382534,-0.0247400421649217,0.3304781019687653,-0.266031801700592
1.002777800259721,-0.1902777868589856,-0.3638888954308508,0.0134390350431203,0.2816088795661926,-0.16371189057827
0.9500000059437804,-0.212499996211229,-0.2555555716563197,0.0937678143382072,0.4373795092105866,-0.0766635909676551
0.9500000059437804,-0.212499996211229,-0.2555555716563197,0.0797179117798805,0.5305364727973938,0.001527163083665
1.055555594575661,-0.1652777815842695,-0.4097222303305207,-0.0226020142436027,0.4694499373435974,0.9199630618095398
0.9291667249426848,-0.0361111129898289,-0.3638888954308508,-0.0464257597923278,0.1087340116500855,1.577254056930542
0.9291667249426848,-0.0361111129898289,-0.3638888954308508,-0.0354301854968071,-0.636521577835083,0.3228422701358795
0.8527777686114242,-0.0944444474878657,-0.3000000146727355,-0.0659734457731247,-1.163698315620422,0.4248567819595337
0.9388889681254636,-0.2902777958018856,-0.2430555690189616,-0.0552833043038845,-1.599856019020081,0.5775730609893799
0.9388889681254636,-0.2902777958018856,-0.2430555690189616,-0.1954768747091293,-2.270586013793945,0.4703662395477295
0.8611111199109489,-0.2083333448733957,-0.3805555737179713,-0.1493565589189529,-2.244013547897339,0.4755585789680481
0.9958333408434504,-0.2652777905271695,-0.506944467662877,-0.104763388633728,-1.97553825378418,0.9813550114631652
0.9958333408434504,-0.2652777905271695,-0.506944467662877,0.1719585657119751,-0.1493565589189529,0.8622363209724426
1.023611178508533,-0.3083333416603311,-0.5722222403042465,0.1075122803449631,0.0339030213654041,0.4114177525043488
0.968055600426084,-0.4208333653965537,-0.5513889106792927,0.1414152979850769,0.119118720293045,0.4636467099189758
0.9694444923093384,-0.4444444787880157,-0.5402777756132597,0.3094032406806946,-0.0687223374843597,1.100168347358704
0.9569444653600512,-0.4152777978635373,-0.4791666786216526,0.2825251817703247,0.8469646573066711,1.833817481994629
0.847222298326124,-0.447222262554524,-0.423611149163062,0.3882048726081848,1.254106402397156,2.016160726547241
0.9250000492929225,-0.330555563168539,-0.495833332596844,0.0387899428606033,-0.0079412478953599,0.627358615398407
0.8250000281940579,-0.270833333748257,-0.4527777814636824,0.1560760736465454,0.3246748745441437,0.2009746730327606
0.6152777914374081,-0.1986111138465813,-0.423611149163062,0.2235766798257828,0.2260201424360275,-0.4670064747333527
0.5791666997205172,-0.1791666761048817,-0.4180555816300455,0.3613267838954926,0.854905903339386,-0.4691445231437683
0.672222261403111,-0.1763888923383735,-0.44861110581392,0.2528982162475586,1.098641157150269,-0.8109236359596252
1.204166734340704,-0.2666666824104236,-0.3152778010766018,0.3649919927120209,2.165211915969849,-0.9795224070549012
0.9611111410098134,-0.2305555663816035,-0.3555555684432551,0.6151412725448608,3.56592583656311,-0.5054910182952881
1.261111204306407,-0.3444444576891512,-0.3750000061849548,0.4749477207660675,3.388164043426514,-0.2904664278030396
1.337500063389951,-0.2347222420313659,-0.2666666824104236,0.0827722400426864,1.491732954978943,-0.3005456924438477
0.8583333361444407,-0.5000000082466064,-0.2819444445023609,0.0794124826788902,0.3912591934204102,0.0183259565383195
0.8458334064428699,-0.3402777820393889,-0.1875000030924774,0.0106901414692401,0.0757472887635231,-0.1148426681756973
0.8708333630937278,-0.3916666844720752,-0.1513888992196218,-0.0745255574584007,-0.446542501449585,-0.1337794959545136
0.7805555851776422,-0.330555563168539,-0.2555555716563197,-0.1679879426956177,-0.2715296149253845,0.2654209434986115
0.9402778600087178,-0.3041666660105687,-0.2611111148774071,-0.102014496922493,-0.3747658133506775,0.5155702829360962
1.068055621524949,-0.3583333522097634,-0.0527777821599759,-0.0125227374956011,-0.1438587605953217,0.2577851414680481
1.055555594575661,-0.3208333442976892,-0.1486111154531136,-0.047036625444889,-0.3057380616664887,0.0748309940099716
1.036111108210104,-0.3152778010766018,-0.223611131277262,0.0665843114256858,-0.1643227487802506,0.0678060427308082
1.076388972824473,-0.3513888927934928,-0.2777777931645276,0.1050688251852989,-0.0516181141138076,0.057115901261568
0.9416666546442556,-0.3819444656012254,-0.2569444635395738,-0.0467311926186084,-0.0128281703218817,0.0452040284872055
0.9097222385771272,-0.3583333522097634,-0.236111109602691,0.1374446749687195,-0.4764748811721802,0.0232128798961639
1.002777800259721,-0.3347222388183014,-0.1527777789469114,0.3029891550540924,-0.0852157026529312,0.0922406539320945
0.9958333408434504,-0.3000000146727355,-0.3361111307015555,0.2052507251501083,0.4211915731430054,0.1218676194548607
0.9597222491265593,-0.318055560531181,-0.2986111227894813,0.0152716310694813,0.4581489264965057,0.0635299831628799
0.8527777686114242,-0.4194444735132996,-0.1597222262072175,-0.0723875313997268,0.0082466807216405,-0.1557706445455551
0.9263889411761764,-0.3805555737179713,-0.2013888976130896,-0.0290160998702049,0.0601702257990837,-0.1872301995754242
0.9402778600087178,-0.3263889118307057,-0.2277777826150953,-0.1065959855914116,0.1206458881497383,-0.2415972054004669
0.9277778330594308,-0.3638888954308508,-0.2000000057298355,-0.221133217215538,0.0696386396884918,-0.3512475192546845
0.9361111843589556,-0.3611111359762717,-0.1888888949757315,-0.3347541689872742,0.1459967941045761,-0.4728097021579742
0.9055555629273648,-0.295833339022973,-0.2152777799777372,-0.4218024611473084,0.4984660446643829,-0.6417139172554016
0.8680555793272196,-0.3027777984392437,-0.2069444529901416,-0.4703662395477295,0.4865541756153107,-0.9624181985855104
0.9861111949083876,-0.354166676560001,-0.1736111207278297,-0.4190535545349121,0.5174028873443604,-0.8002334833145142
0.9861111949083876,-0.224999998848587,-0.1805555679881358,-0.2895501255989075,0.2238821089267731,-0.5051855444908142
1.06527783775844,-0.3430555658058971,-0.1680555653507778,-0.0476474873721599,0.0687223374843597,-0.7189884185791016
1.045833351392883,-0.2347222420313659,-0.1708333369613215,0.0778853222727775,-0.0018325957935303,-0.3824016451835632
1.006944475909483,-0.2013888976130896,-0.2027777894963437,0.0406225398182869,0.0589484944939613,-0.1918116807937622
1.01944450285877,-0.2319444582648577,-0.1861111233651878,0.0091629782691597,-0.0351247526705265,-0.1734857261180878
1.018055610975516,-0.2430555690189616,-0.1500000073363677,0.0537561401724815,-0.2773328125476837,-0.1588249653577805
1.124999994242935,-0.1833333395986795,-0.1847222314819337,0.1927279829978943,-0.4505131244659424,0.1750128865242004
0.9500000059437804,-0.1986111138465813,-0.1416666681928075,0.1698205322027206,-0.4874704778194428,0.3289509415626526
0.9930555570769422,-0.3222222361809433,-0.5986111374622167,0.2226603776216507,1.649947047233582,0.1582140922546387
1.045833351392883,-0.295833339022973,-0.1180555548013455,0.067195177078247,0.693637490272522,0.0137444678694009
1.045833351392883,-0.2986111227894813,-0.2888889039186315,0.0998764708638191,1.692707538604736,-0.0705549344420433
0.9611111410098134,-0.2375000014859451,-0.0763888894734557,0.2244929820299149,1.557400941848755,-0.0507018156349659
0.8875000656927773,-0.2083333448733957,0.0069444449810627,0.1090394482016563,0.5036584138870239,0.0192422550171613
0.968055600426084,-0.2111111286399039,-0.0680555564078777,-0.0042760567739605,0.0708603709936142,0.2446515262126923
1.000000016493213,-0.2430555690189616,-0.0625000010308258,0.0320704244077205,0.2266310006380081,0.102014496922493
0.991666665193688,-0.270833333748257,-0.0458333348996698,0.0956004112958908,0.2565633952617645,0.0861319974064827
0.9652778166595758,-0.2694444661769319,-0.0027777778784629,0.1414152979850769,-0.4877758920192719,0.0317649915814399
0.9930555570769422,-0.2902777958018856,-0.0125000003581147,0.0791070461273193,-0.4786129295825958,-0.0131336031481623
1.063888945875186,-0.3222222361809433,-0.2222222393940079,0.0418442711234092,0.3533855378627777,-0.110566608607769
1.115277848307873,-0.2527777878898114,-0.283333336385615,0.0293215326964855,0.8155050873756409,-0.057115901261568
0.9708333841925924,-0.2208333475107537,-0.1319444493219577,0.0216857157647609,0.9566149711608888,0.0088575463742017
0.9513888978270346,-0.2166666718609914,-0.0638888929140799,0.0482583530247211,0.6951646208763123,-0.0003054326225537
0.8930556332257938,-0.2458333527854699,0.0291666687685139,0.1783726513385773,0.4022547602653503,0.1056796908378601
0.9597222491265593,-0.259722222994153,-0.0402777795226179,0.1233947798609734,0.4276056587696075,0.1997529417276382
1.06527783775844,-0.2666666824104236,-0.0194444453391774,0.0653625801205635,0.1841758787631989,0.0653625801205635
1.016666719092262,-0.2375000014859451,0.0208333341834404,0.0222965814173221,-0.0934623852372169,0.0213802829384803
0.96666670854283,-0.259722222994153,-0.0097222226695887,0.0305432621389627,-0.3888157308101654,0.0445931628346443
0.9416666546442556,-0.2500000041233032,-0.0222222230277034,0.0534507073462009,-0.3921754956245422,0.1188132911920548
0.9833334111418794,-0.2444444609022158,-0.0583333375370279,0.0394008085131645,-0.3649919927120209,0.370489776134491
1.037500000093358,-0.2694444661769319,-0.0777777813567098,0.0714712366461753,-0.1273654103279114,0.3689626157283783
0.9069444548106188,-0.2527777878898114,-0.0430555572111439,0.0366519130766391,0.166460782289505,0.4502076804637909
0.8416667307931074,-0.2291666744983494,-0.0486111125881958,0.1447750627994537,0.2596177160739899,0.9648616313934326
1.177777788558876,-0.1375000046990097,-0.0986111170596458,0.2635883390903473,0.375071257352829,0.770301103591919
1.159722291324288,-0.2375000014859451,-0.1263888939449057,0.1670716404914856,0.6023131608963013,0.5427537560462952
0.8638889036774572,-0.3347222388183014,-0.0319444464570399,0.0568104684352874,0.6881396770477295,0.6304129362106323
1.022222286625279,-0.3833333574844795,0.0777777813567098,0.0546724386513233,0.4972442984580994,0.5574145317077637
